-8.664479848483000457e-02,-6.088897908598000369e-02
-8.669165884096000085e-02,-6.151348143557999748e-02
-8.672289907838000300e-02,-6.179450749289999711e-02
-8.669165884096000085e-02,-6.205992099147999985e-02
-8.672289907838000300e-02,-6.249707263620000314e-02
-8.664479848483000457e-02,-6.304351219209999857e-02
-8.655107777256999813e-02,-6.318402522075999839e-02
-8.650421741644000184e-02,-6.338698848437999966e-02
-8.653545765386000399e-02,-6.358995174800000094e-02
-8.653545765386000399e-02,-6.398026571650000660e-02
-8.653545765386000399e-02,-6.391781548154000514e-02
-8.647297717901999969e-02,-6.402710339271999729e-02
-8.650421741644000184e-02,-6.410516618641999564e-02
-8.650421741644000184e-02,-6.405832851020000496e-02
-8.655107777256999813e-02,-6.393342804028000204e-02
-8.647297717901999969e-02,-6.385536524658000368e-02
-8.656669789128000614e-02,-6.380852757035999911e-02
-8.666041860353999871e-02,-6.354311407177999638e-02
-8.648859729773000771e-02,-6.324647545571999985e-02
-8.658231800999000027e-02,-6.315280010328000460e-02
-8.659793812870000829e-02,-6.291861172217999565e-02
-8.661355824741000242e-02,-6.274687357604000204e-02
-8.664479848483000457e-02,-6.255952287115999766e-02
-8.653545765386000399e-02,-6.226288425510000113e-02
-8.651983753515000986e-02,-6.226288425510000113e-02
-8.647297717901999969e-02,-6.205992099147999985e-02
-8.634801622934000498e-02,-6.176328237542000332e-02
-8.642611682289000341e-02,-6.162276934676000351e-02
-8.648859729773000771e-02,-6.140419352439999839e-02
-8.648859729773000771e-02,-6.126368049573999858e-02
-8.648859729773000771e-02,-6.121684281952000095e-02
-8.653545765386000399e-02,-6.110755490834000186e-02
-8.667603872225000672e-02,-6.081091629227999840e-02
-8.664479848483000457e-02,-6.065479070488000168e-02
-8.672289907838000300e-02,-6.057672791118000333e-02
-8.673851919708999714e-02,-6.056111535243999949e-02
-8.662917836612001043e-02,-6.051427767622000187e-02
-8.669165884096000085e-02,-6.034253953008000132e-02
-8.658231800999000027e-02,-6.034253953008000132e-02
-8.664479848483000457e-02,-6.029570185386000369e-02
-8.655107777256999813e-02,-6.032692697133999749e-02
-8.653545765386000399e-02,-6.038937720629999895e-02
-8.656669789128000614e-02,-6.038937720629999895e-02
-8.653545765386000399e-02,-6.052989023495999876e-02
-8.642611682289000341e-02,-6.049866511747999803e-02
-8.645735706031000556e-02,-6.052989023495999876e-02
-8.645735706031000556e-02,-6.060795302865999712e-02
-8.634801622934000498e-02,-6.045182744126000041e-02
-8.650421741644000184e-02,-6.045182744126000041e-02
-8.659793812870000829e-02,-6.049866511747999803e-02
-8.664479848483000457e-02,-6.060795302865999712e-02
-8.661355824741000242e-02,-6.062356558740000095e-02
-8.666041860353999871e-02,-6.070162838109999931e-02
-8.662917836612001043e-02,-6.073285349858000004e-02
-8.667603872225000672e-02,-6.068601582236000241e-02
-8.664479848483000457e-02,-6.087336652723999986e-02
-8.653545765386000399e-02,-6.092020420345999748e-02
-8.664479848483000457e-02,-6.095142932093999821e-02
-8.653545765386000399e-02,-6.112316746707999876e-02
-8.655107777256999813e-02,-6.121684281952000095e-02
-8.655107777256999813e-02,-6.137296840691999766e-02
-8.642611682289000341e-02,-6.123245537825999785e-02
-8.645735706031000556e-02,-6.118561770204000022e-02
-8.656669789128000614e-02,-6.152909399432000132e-02
-8.661355824741000242e-02,-6.168521958171999803e-02
-8.666041860353999871e-02,-6.173205725794000259e-02
-8.667603872225000672e-02,-6.173205725794000259e-02
-8.667603872225000672e-02,-6.165399446423999730e-02
-8.676975943450999929e-02,-6.159154422928000278e-02
-8.667603872225000672e-02,-6.113878002582000259e-02
-8.672289907838000300e-02,-6.121684281952000095e-02
-8.666041860353999871e-02,-6.099826699716000278e-02
-8.666041860353999871e-02,-6.132613073070000004e-02
-8.659793812870000829e-02,-6.152909399432000132e-02
-8.658231800999000027e-02,-6.174766981667999949e-02
-8.659793812870000829e-02,-6.198185819778000150e-02
-8.653545765386000399e-02,-6.216920890265999894e-02
-8.658231800999000027e-02,-6.237217216628000022e-02
-8.659793812870000829e-02,-6.240339728376000095e-02
-8.653545765386000399e-02,-6.262197310611999912e-02
-8.653545765386000399e-02,-6.268442334108000058e-02
-8.656669789128000614e-02,-6.285616148721999419e-02
-8.658231800999000027e-02,-6.301228707462000478e-02
-8.648859729773000771e-02,-6.299667451587999401e-02
-8.664479848483000457e-02,-6.313718754453999382e-02
-8.670727895967000887e-02,-6.319963777949999528e-02
-8.670727895967000887e-02,-6.329331313194000441e-02
-8.669165884096000085e-02,-6.312157498579999693e-02
-8.678537955322000730e-02,-6.299667451587999401e-02
-8.662917836612001043e-02,-6.293422428092000642e-02
-8.656669789128000614e-02,-6.257513542989999455e-02
-8.653545765386000399e-02,-6.234094704879999949e-02
-8.645735706031000556e-02,-6.220043402013999967e-02
-8.650421741644000184e-02,-6.182573261037999784e-02
-8.651983753515000986e-02,-6.157593167053999894e-02
-8.653545765386000399e-02,-6.137296840691999766e-02
-8.659793812870000829e-02,-6.092020420345999748e-02
-8.664479848483000457e-02,-6.059234046992000022e-02
-8.650421741644000184e-02,-6.040498976504000278e-02
-8.666041860353999871e-02,-6.009273859024000242e-02
-8.672289907838000300e-02,-5.937456088819999950e-02
-8.680099967193000143e-02,-5.884373389104000096e-02
-8.678537955322000730e-02,-5.857832039245999822e-02
-8.673851919708999714e-02,-5.842219480506000151e-02
-8.672289907838000300e-02,-5.782891757294000151e-02
-8.666041860353999871e-02,-5.748544128066000042e-02
-8.666041860353999871e-02,-5.739176592821999823e-02
-8.667603872225000672e-02,-5.715757754712000316e-02
-8.661355824741000242e-02,-5.717319010586000005e-02
-8.655107777256999813e-02,-5.704828963593999713e-02
-8.653545765386000399e-02,-5.704828963593999713e-02
-8.656669789128000614e-02,-5.690777660727999732e-02
-8.655107777256999813e-02,-5.690777660727999732e-02
-8.648859729773000771e-02,-5.700145195971999951e-02
-8.655107777256999813e-02,-5.697022684223999878e-02
-8.651983753515000986e-02,-5.711073987089999859e-02
-8.659793812870000829e-02,-5.714196498837999932e-02
-8.670727895967000887e-02,-5.731370313451999987e-02
-8.666041860353999871e-02,-5.751666639814000115e-02
-8.667603872225000672e-02,-5.762595430932000024e-02
-8.659793812870000829e-02,-5.775085477924000316e-02
-8.656669789128000614e-02,-5.806310595404000352e-02
-8.658231800999000027e-02,-5.829729433513999859e-02
-8.658231800999000027e-02,-5.837535712884000388e-02
-8.653545765386000399e-02,-5.851587015750000370e-02
-8.645735706031000556e-02,-5.870322086238000114e-02
-8.658231800999000027e-02,-5.887495900852000169e-02
-8.653545765386000399e-02,-5.898424691970000078e-02
-8.647297717901999969e-02,-5.923404785953999968e-02
-8.659793812870000829e-02,-5.934333577071999877e-02
-8.662917836612001043e-02,-5.940578600568000023e-02
-8.662917836612001043e-02,-5.956191159308000388e-02
-8.664479848483000457e-02,-5.968681206299999986e-02
-8.672289907838000300e-02,-5.992100044410000187e-02
-8.670727895967000887e-02,-5.987416276787999730e-02
-8.676975943450999929e-02,-6.006151347276000169e-02
-8.680099967193000143e-02,-6.007712603149999858e-02
-8.673851919708999714e-02,-6.024886417763999913e-02
-8.672289907838000300e-02,-6.020202650142000150e-02
-8.655107777256999813e-02,-6.037376464756000205e-02
-8.656669789128000614e-02,-6.051427767622000187e-02
-8.664479848483000457e-02,-6.054550279370000260e-02
-8.656669789128000614e-02,-6.062356558740000095e-02
-8.655107777256999813e-02,-6.063917814613999785e-02
-8.659793812870000829e-02,-6.079530373354000150e-02
-8.661355824741000242e-02,-6.077969117479999767e-02
-8.658231800999000027e-02,-6.085775396850000296e-02
-8.647297717901999969e-02,-6.081091629227999840e-02
-8.655107777256999813e-02,-6.074846605731999694e-02
-8.659793812870000829e-02,-6.067040326361999858e-02
-8.650421741644000184e-02,-6.049866511747999803e-02
-8.659793812870000829e-02,-6.048305255874000114e-02
-8.666041860353999871e-02,-6.037376464756000205e-02
-8.661355824741000242e-02,-6.029570185386000369e-02
-8.662917836612001043e-02,-6.023325161890000223e-02
-8.659793812870000829e-02,-6.013957626646000004e-02
-8.661355824741000242e-02,-5.996783812031999950e-02
-8.661355824741000242e-02,-5.981171253292000278e-02
-8.647297717901999969e-02,-5.973364973921999749e-02
-8.655107777256999813e-02,-5.949946135812000242e-02
-8.648859729773000771e-02,-5.945262368189999785e-02
-8.645735706031000556e-02,-5.946823624064000169e-02
-8.648859729773000771e-02,-5.945262368189999785e-02
-8.659793812870000829e-02,-5.934333577071999877e-02
-8.662917836612001043e-02,-5.896863436096000388e-02
-8.670727895967000887e-02,-5.895302180222000005e-02
-8.669165884096000085e-02,-5.889057156725999859e-02
-8.667603872225000672e-02,-5.901547203718000151e-02
-8.666041860353999871e-02,-5.896863436096000388e-02
-8.667603872225000672e-02,-5.957752415182000078e-02
-8.667603872225000672e-02,-5.945262368189999785e-02
-8.667603872225000672e-02,-5.943701112316000096e-02
-8.670727895967000887e-02,-5.932772321198000187e-02
-8.662917836612001043e-02,-5.931211065323999804e-02
-8.666041860353999871e-02,-5.923404785953999968e-02
-8.653545765386000399e-02,-5.915598506584000132e-02
-8.647297717901999969e-02,-5.909353483087999986e-02
-8.658231800999000027e-02,-5.899985947843999767e-02
-8.653545765386000399e-02,-5.885934644977999786e-02
-8.641049670418000928e-02,-5.879689621482000333e-02
-8.645735706031000556e-02,-5.870322086238000114e-02
-8.661355824741000242e-02,-5.851587015750000370e-02
-8.655107777256999813e-02,-5.839096968758000078e-02
-8.664479848483000457e-02,-5.825045665892000096e-02
-8.669165884096000085e-02,-5.823484410017999713e-02
-8.669165884096000085e-02,-5.817239386522000261e-02
-8.667603872225000672e-02,-5.796943060160000133e-02
-8.670727895967000887e-02,-5.795381804285999749e-02
-8.659793812870000829e-02,-5.826606921765999786e-02
-8.678537955322000730e-02,-5.829729433513999859e-02
-8.655107777256999813e-02,-5.837535712884000388e-02
-8.659793812870000829e-02,-5.851587015750000370e-02
-8.651983753515000986e-02,-5.881250877356000023e-02
-8.641049670418000928e-02,-5.904669715466000224e-02
-8.641049670418000928e-02,-5.921843530080000279e-02
-8.648859729773000771e-02,-5.959313671055999767e-02
-8.656669789128000614e-02,-5.988977532662000114e-02
-8.655107777256999813e-02,-6.012396370772000315e-02
-8.658231800999000027e-02,-6.031131441260000059e-02
-8.661355824741000242e-02,-6.065479070488000168e-02
-8.669165884096000085e-02,-6.112316746707999876e-02
-8.666041860353999871e-02,-6.156031911180000205e-02
-8.669165884096000085e-02,-6.185695772785999857e-02
-8.673851919708999714e-02,-6.221604657888000350e-02
-8.667603872225000672e-02,-6.254391031242000076e-02
-8.662917836612001043e-02,-6.288738660470000186e-02
-8.658231800999000027e-02,-6.305912475083999547e-02
-8.664479848483000457e-02,-6.348066383681999492e-02
-8.650421741644000184e-02,-6.349627639556000569e-02
-8.653545765386000399e-02,-6.380852757035999911e-02
-8.639487658547000126e-02,-6.388659036405999747e-02
-8.650421741644000184e-02,-6.407394106894000185e-02
-8.645735706031000556e-02,-6.396465315775999583e-02
-8.651983753515000986e-02,-6.401149083398000039e-02
-8.653545765386000399e-02,-6.401149083398000039e-02
-8.655107777256999813e-02,-6.383975268784000678e-02
-8.651983753515000986e-02,-6.366801454169999930e-02
-8.666041860353999871e-02,-6.354311407177999638e-02
-8.672289907838000300e-02,-6.337137592564000277e-02
-8.667603872225000672e-02,-6.318402522075999839e-02
-8.667603872225000672e-02,-6.294983683966000332e-02
-8.670727895967000887e-02,-6.279371125226000661e-02
-8.669165884096000085e-02,-6.266881078234000368e-02
-8.661355824741000242e-02,-6.246584751872000241e-02
-8.650421741644000184e-02,-6.223165913762000040e-02
-8.661355824741000242e-02,-6.198185819778000150e-02
-8.644173694159999755e-02,-6.182573261037999784e-02
-8.647297717901999969e-02,-6.170083214046000186e-02
-8.650421741644000184e-02,-6.154470655305999821e-02
-8.655107777256999813e-02,-6.140419352439999839e-02
-8.647297717901999969e-02,-6.120123026077999712e-02
-8.659793812870000829e-02,-6.118561770204000022e-02
-8.658231800999000027e-02,-6.099826699716000278e-02
-8.670727895967000887e-02,-6.090459164472000059e-02
-8.667603872225000672e-02,-6.079530373354000150e-02
-8.676975943450999929e-02,-6.051427767622000187e-02
-8.672289907838000300e-02,-6.045182744126000041e-02
-8.656669789128000614e-02,-6.045182744126000041e-02
-8.659793812870000829e-02,-6.045182744126000041e-02
-8.653545765386000399e-02,-6.029570185386000369e-02
-8.655107777256999813e-02,-6.032692697133999749e-02
-8.650421741644000184e-02,-6.029570185386000369e-02
-8.659793812870000829e-02,-6.042060232377999968e-02
-8.656669789128000614e-02,-6.049866511747999803e-02
-8.650421741644000184e-02,-6.043621488252000351e-02
-8.645735706031000556e-02,-6.045182744126000041e-02
-8.650421741644000184e-02,-6.054550279370000260e-02
-8.653545765386000399e-02,-6.057672791118000333e-02
-8.664479848483000457e-02,-6.054550279370000260e-02
-8.648859729773000771e-02,-6.059234046992000022e-02
-8.667603872225000672e-02,-6.073285349858000004e-02
-8.658231800999000027e-02,-6.062356558740000095e-02
-8.666041860353999871e-02,-6.081091629227999840e-02
-8.664479848483000457e-02,-6.081091629227999840e-02
-8.666041860353999871e-02,-6.062356558740000095e-02
-8.667603872225000672e-02,-6.079530373354000150e-02
-8.659793812870000829e-02,-6.098265443841999894e-02
-8.662917836612001043e-02,-6.102949211464000351e-02
-8.662917836612001043e-02,-6.110755490834000186e-02
-8.656669789128000614e-02,-6.140419352439999839e-02
-8.641049670418000928e-02,-6.138858096566000150e-02
-8.645735706031000556e-02,-6.131051817196000314e-02
-8.650421741644000184e-02,-6.137296840691999766e-02
-8.659793812870000829e-02,-6.156031911180000205e-02
-8.653545765386000399e-02,-6.162276934676000351e-02
-8.658231800999000027e-02,-6.166960702298000113e-02
-8.666041860353999871e-02,-6.173205725794000259e-02
-8.670727895967000887e-02,-6.160715678801999967e-02
-8.669165884096000085e-02,-6.146664375935999985e-02
-8.672289907838000300e-02,-6.110755490834000186e-02
-8.672289907838000300e-02,-6.110755490834000186e-02
-8.661355824741000242e-02,-6.117000514330000333e-02
-8.662917836612001043e-02,-6.129490561321999931e-02
-8.661355824741000242e-02,-6.141980608314000223e-02
-8.651983753515000986e-02,-6.162276934676000351e-02
-8.651983753515000986e-02,-6.195063308030000077e-02
-8.662917836612001043e-02,-6.210675866769999748e-02
-8.658231800999000027e-02,-6.232533449006000259e-02
-8.642611682289000341e-02,-6.245023495997999857e-02
-8.661355824741000242e-02,-6.279371125226000661e-02
-8.661355824741000242e-02,-6.263758566485999602e-02
-8.651983753515000986e-02,-6.279371125226000661e-02
-8.656669789128000614e-02,-6.301228707462000478e-02
-8.664479848483000457e-02,-6.298106195713999711e-02
-8.673851919708999714e-02,-6.305912475083999547e-02
-8.673851919708999714e-02,-6.319963777949999528e-02
-8.667603872225000672e-02,-6.319963777949999528e-02
-8.672289907838000300e-02,-6.312157498579999693e-02
-8.666041860353999871e-02,-6.287177404596000496e-02
-8.664479848483000457e-02,-6.277809869351999583e-02
-8.655107777256999813e-02,-6.252829775367998999e-02
-8.659793812870000829e-02,-6.229410937258000186e-02
-8.651983753515000986e-02,-6.198185819778000150e-02
-8.647297717901999969e-02,-6.173205725794000259e-02
-8.659793812870000829e-02,-6.157593167053999894e-02
-8.653545765386000399e-02,-6.123245537825999785e-02
-8.659793812870000829e-02,-6.098265443841999894e-02
-8.658231800999000027e-02,-6.065479070488000168e-02
-8.662917836612001043e-02,-6.042060232377999968e-02
-8.670727895967000887e-02,-5.987416276787999730e-02
-8.667603872225000672e-02,-5.948384879937999858e-02
-8.678537955322000730e-02,-5.884373389104000096e-02
-8.676975943450999929e-02,-5.845341992254000224e-02
-8.672289907838000300e-02,-5.804749339529999969e-02
-8.662917836612001043e-02,-5.782891757294000151e-02
-8.670727895967000887e-02,-5.750105383939999731e-02
-8.672289907838000300e-02,-5.723564034082000151e-02
-8.670727895967000887e-02,-5.706390219468000097e-02
-8.666041860353999871e-02,-5.706390219468000097e-02
-8.662917836612001043e-02,-5.698583940098000261e-02
-8.662917836612001043e-02,-5.682971381357999896e-02
-8.655107777256999813e-02,-5.682971381357999896e-02
-8.658231800999000027e-02,-5.693900172475999805e-02
-8.659793812870000829e-02,-5.690777660727999732e-02
-8.653545765386000399e-02,-5.700145195971999951e-02
-8.655107777256999813e-02,-5.723564034082000151e-02
-8.666041860353999871e-02,-5.726686545830000225e-02
-8.658231800999000027e-02,-5.737615336948000133e-02
-8.661355824741000242e-02,-5.734492825200000060e-02
-8.669165884096000085e-02,-5.768840454428000170e-02
-8.673851919708999714e-02,-5.786014269042000224e-02
-8.667603872225000672e-02,-5.793820548412000060e-02
-8.653545765386000399e-02,-5.800065571908000206e-02
-8.656669789128000614e-02,-5.842219480506000151e-02
-8.662917836612001043e-02,-5.846903248127999914e-02
-8.659793812870000829e-02,-5.850025759875999987e-02
-8.647297717901999969e-02,-5.873444597986000187e-02
-8.650421741644000184e-02,-5.901547203718000151e-02
-8.658231800999000027e-02,-5.909353483087999986e-02
-8.659793812870000829e-02,-5.921843530080000279e-02
-8.656669789128000614e-02,-5.957752415182000078e-02
-8.662917836612001043e-02,-5.953068647560000315e-02
-8.669165884096000085e-02,-5.951507391685999931e-02
-8.659793812870000829e-02,-5.973364973921999749e-02
-8.672289907838000300e-02,-5.982732509165999968e-02
-8.670727895967000887e-02,-6.001467579653999712e-02
-8.670727895967000887e-02,-5.985855020914000041e-02
-8.672289907838000300e-02,-6.007712603149999858e-02
-8.666041860353999871e-02,-6.013957626646000004e-02
-8.675413931580000515e-02,-6.028008929511999986e-02
-8.666041860353999871e-02,-6.020202650142000150e-02
-8.656669789128000614e-02,-6.031131441260000059e-02
-8.659793812870000829e-02,-6.052989023495999876e-02
-8.655107777256999813e-02,-6.057672791118000333e-02
-8.650421741644000184e-02,-6.054550279370000260e-02
-8.653545765386000399e-02,-6.063917814613999785e-02
-8.662917836612001043e-02,-6.082652885102000223e-02
-8.653545765386000399e-02,-6.057672791118000333e-02
-8.658231800999000027e-02,-6.057672791118000333e-02
-8.673851919708999714e-02,-6.062356558740000095e-02
-8.664479848483000457e-02,-6.049866511747999803e-02
-8.673851919708999714e-02,-6.034253953008000132e-02
-8.664479848483000457e-02,-6.037376464756000205e-02
-8.670727895967000887e-02,-6.017080138394000077e-02
-8.678537955322000730e-02,-6.021763906015999840e-02
-8.670727895967000887e-02,-5.992100044410000187e-02
-8.670727895967000887e-02,-5.996783812031999950e-02
-8.672289907838000300e-02,-5.976487485669999822e-02
-8.656669789128000614e-02,-5.954629903434000004e-02
-8.648859729773000771e-02,-5.939017344694000333e-02
-8.655107777256999813e-02,-5.926527297702000041e-02
-8.647297717901999969e-02,-5.942139856441999712e-02
-8.659793812870000829e-02,-5.937456088819999950e-02
-8.659793812870000829e-02,-5.912475994836000059e-02
-8.666041860353999871e-02,-5.904669715466000224e-02
-8.666041860353999871e-02,-5.899985947843999767e-02
-8.667603872225000672e-02,-5.892179668473999932e-02
-8.667603872225000672e-02,-5.892179668473999932e-02
-8.673851919708999714e-02,-5.898424691970000078e-02
-8.678537955322000730e-02,-5.928088553575999731e-02
-8.669165884096000085e-02,-5.915598506584000132e-02
-8.655107777256999813e-02,-5.942139856441999712e-02
-8.667603872225000672e-02,-5.931211065323999804e-02
-8.666041860353999871e-02,-5.912475994836000059e-02
-8.655107777256999813e-02,-5.909353483087999986e-02
-8.659793812870000829e-02,-5.910914738962000370e-02
-8.658231800999000027e-02,-5.896863436096000388e-02
-8.647297717901999969e-02,-5.895302180222000005e-02
-8.655107777256999813e-02,-5.895302180222000005e-02
-8.667603872225000672e-02,-5.867199574490000041e-02
-8.653545765386000399e-02,-5.853148271624000060e-02
-8.651983753515000986e-02,-5.840658224631999768e-02
-8.667603872225000672e-02,-5.828168177640000169e-02
-8.664479848483000457e-02,-5.823484410017999713e-02
-8.664479848483000457e-02,-5.812555618899999804e-02
-8.669165884096000085e-02,-5.795381804285999749e-02
-8.667603872225000672e-02,-5.786014269042000224e-02
-8.669165884096000085e-02,-5.790698036663999987e-02
-8.662917836612001043e-02,-5.800065571908000206e-02
-8.667603872225000672e-02,-5.800065571908000206e-02
-8.659793812870000829e-02,-5.829729433513999859e-02
-8.661355824741000242e-02,-5.843780736379999841e-02
-8.650421741644000184e-02,-5.873444597986000187e-02
-8.655107777256999813e-02,-5.885934644977999786e-02
-8.651983753515000986e-02,-5.917159762457999822e-02
-8.656669789128000614e-02,-5.939017344694000333e-02
-8.664479848483000457e-02,-5.957752415182000078e-02
-8.653545765386000399e-02,-5.990538788535999803e-02
-8.659793812870000829e-02,-6.013957626646000004e-02
-8.676975943450999929e-02,-6.032692697133999749e-02
-8.681661979064000945e-02,-6.087336652723999986e-02
-8.678537955322000730e-02,-6.140419352439999839e-02
-8.676975943450999929e-02,-6.182573261037999784e-02
-8.669165884096000085e-02,-6.204430843274000296e-02
-8.675413931580000515e-02,-6.238778472501999711e-02
-8.667603872225000672e-02,-6.282493636974000040e-02
-8.661355824741000242e-02,-6.312157498579999693e-02
-8.659793812870000829e-02,-6.319963777949999528e-02
-8.656669789128000614e-02,-6.329331313194000441e-02
-8.659793812870000829e-02,-6.360556430673999784e-02
-8.667603872225000672e-02,-6.377730245288000532e-02
-8.653545765386000399e-02,-6.387097780532000058e-02
-8.650421741644000184e-02,-6.394904059901999893e-02
-8.658231800999000027e-02,-6.383975268784000678e-02
-8.659793812870000829e-02,-6.379291501162000222e-02
-8.658231800999000027e-02,-6.365240198296000240e-02
-8.662917836612001043e-02,-6.354311407177999638e-02
-8.670727895967000887e-02,-6.340260104311999656e-02
-8.670727895967000887e-02,-6.313718754453999382e-02
-8.670727895967000887e-02,-6.291861172217999565e-02
-8.676975943450999929e-02,-6.273126101730000515e-02
-8.670727895967000887e-02,-6.257513542989999455e-02
-8.666041860353999871e-02,-6.232533449006000259e-02
-8.675413931580000515e-02,-6.229410937258000186e-02
-8.662917836612001043e-02,-6.204430843274000296e-02
-8.664479848483000457e-02,-6.182573261037999784e-02
-8.659793812870000829e-02,-6.157593167053999894e-02
-8.661355824741000242e-02,-6.129490561321999931e-02
-8.653545765386000399e-02,-6.113878002582000259e-02
-8.650421741644000184e-02,-6.106071723211999730e-02
-8.661355824741000242e-02,-6.098265443841999894e-02
-8.662917836612001043e-02,-6.084214140975999913e-02
-8.673851919708999714e-02,-6.079530373354000150e-02
-8.683223990935000358e-02,-6.056111535243999949e-02
-8.675413931580000515e-02,-6.043621488252000351e-02
-8.672289907838000300e-02,-6.034253953008000132e-02
-8.673851919708999714e-02,-6.026447673638000296e-02
-8.669165884096000085e-02,-6.001467579653999712e-02
-8.678537955322000730e-02,-5.996783812031999950e-02
-8.659793812870000829e-02,-6.003028835528000096e-02
-8.662917836612001043e-02,-6.017080138394000077e-02
-8.667603872225000672e-02,-6.009273859024000242e-02
-8.664479848483000457e-02,-6.004590091401999785e-02
-8.656669789128000614e-02,-6.006151347276000169e-02
-8.659793812870000829e-02,-6.010835114897999931e-02
-8.659793812870000829e-02,-6.006151347276000169e-02
-8.664479848483000457e-02,-6.009273859024000242e-02
-8.659793812870000829e-02,-6.023325161890000223e-02
-8.670727895967000887e-02,-6.032692697133999749e-02
-8.670727895967000887e-02,-6.023325161890000223e-02
-8.670727895967000887e-02,-6.043621488252000351e-02
-8.675413931580000515e-02,-6.037376464756000205e-02
-8.681661979064000945e-02,-6.042060232377999968e-02
-8.669165884096000085e-02,-6.032692697133999749e-02
-8.673851919708999714e-02,-6.043621488252000351e-02
-8.666041860353999871e-02,-6.063917814613999785e-02
-8.670727895967000887e-02,-6.052989023495999876e-02
-8.669165884096000085e-02,-6.060795302865999712e-02
-8.661355824741000242e-02,-6.081091629227999840e-02
-8.651983753515000986e-02,-6.106071723211999730e-02
-8.667603872225000672e-02,-6.096704187968000205e-02
-8.655107777256999813e-02,-6.093581676220000132e-02
-8.656669789128000614e-02,-6.118561770204000022e-02
-8.666041860353999871e-02,-6.118561770204000022e-02
-8.664479848483000457e-02,-6.117000514330000333e-02
